"NUTS_ID","year","natura2000","area","pop","GDPcap","tour","unemp","propFV_TOT","ALP","ATL","BLK","BOR","CON","MED","PAN","STE","CF","EFT"
"NL42",2010,10.7889975648045,2209.2,522,27700,9438200,5.1,0.025498112998113,0,100,0,0,0,0,0,0,13.3388088646158,1515.16821089785
"NL42",2011,9.93843443309107,2209.2,522,28800,9788800,4.8,0.025498112998113,0,100,0,0,0,0,0,0,12.4882457329024,1381.1650715429
"NL42",2012,9.93849550511173,2208.6,522.2,28400,9992283,5.4,0.025498112998113,0,100,0,0,0,0,0,0,12.488306804923,1379.84619084546
"NL42",2013,10.027294912346,2208.6,521.4,28400,9501447.29519515,7.4,0.025498112998113,0,100,0,0,0,0,0,0,12.5771062121573,1386.40787307189
"PL11",2009,5.05085065339837,18219,139.7,13300,1941237,7.6,0.00426929392446634,0,0,0,0,100,0,0,0,5.477780045845,631.49322710051
"PL11",2010,5.05100052423856,18219,139,14500,1959656,9.3,0.00426929392446634,0,0,0,0,100,0,0,0,5.47792991668519,622.243361872085
"PL11",2011,5.05100052599783,18219,138.5,15400,1980927,9.3,0.00426929392446634,0,0,0,0,100,0,0,0,5.47792991844446,605.843737345881
"PL11",2012,5.17216276613262,18219,138,16200,2137220,11.1,0.00426929392446634,0,0,0,0,100,0,0,0,5.59909215857925,618.649598211558
"PL11",2013,5.17216272697707,18219,137.5,16700,2035643,11.1,0.00426929392446634,0,0,0,0,100,0,0,0,5.5990921194237,617.202817999604
"PL12",2009,16.2653678772557,35558,146.6,22500,4936318,6,0.00288559868391801,0,0,0,0,100,0,0,0,16.5539277456475,1908.38134532564
"PL12",2010,16.2658054534166,35558,147.1,24800,5572996,7.4,0.00288559868391801,0,0,0,0,100,0,0,0,16.5543653218084,1880.4263815288
"PL12",2011,16.3815341466384,35558,147.6,26300,5622981,7.9,0.00288559868391801,0,0,0,0,100,0,0,0,16.6700940150302,1843.66580265433
"PL12",2012,16.430634898853,35558,148.1,27700,5898844,8,0.00288559868391801,0,0,0,0,100,0,0,0,16.7191947672448,1847.32146430705
"PL12",2013,16.430634872195,35558,148.6,28500,6256024,8,0.00288559868391801,0,0,0,0,100,0,0,0,16.7191947405868,1843.00130958311
"PL21",2009,17.3762199255827,15183,216.9,12800,7958504,7.9,0.200158245807051,35,0,0,0,65,0,0,0,37.3920445062878,4310.65553117131
"PL21",2010,17.3768496915241,15183,216.5,13700,7973724,9.1,0.200158245807051,35,0,0,0,65,0,0,0,37.3926742722292,4247.47006668885
"PL21",2011,17.2872302036079,15183,217.2,14800,8394103,9.3,0.200158245807051,35,0,0,0,65,0,0,0,37.303054784313,4125.61359152325
"PL21",2012,17.3629269389439,15183,217.8,15300,9563909,10.4,0.200158245807051,35,0,0,0,65,0,0,0,37.378751519649,4130.01768042843
"PL21",2013,17.3479989006472,15183,218.2,15800,9678888,10.9,0.200158245807051,35,0,0,0,65,0,0,0,37.3638234813523,4118.71365072379
"PL22",2009,12.514304620078,12333,376.5,15400,4437815,6.7,0.0886787247305539,12,0,0,0,88,0,0,0,21.3821770931334,2464.99492531093
"PL22",2010,12.5295114760421,12333,372,16700,4585385,9.2,0.0886787247305539,12,0,0,0,88,0,0,0,21.3973839490975,2430.5495554443
"PL22",2011,12.4850086929149,12333,371.5,17900,4584072,9.2,0.0886787247305539,12,0,0,0,88,0,0,0,21.3528811659703,2361.56897245729
"PL22",2012,12.5357363738814,12333,370.7,18400,4631977,9.4,0.0886787247305539,12,0,0,0,88,0,0,0,21.4036088469368,2364.90731683093
"PL22",2013,12.5358543466268,12333,369.5,18600,4557062,9.7,0.0886787247305539,12,0,0,0,88,0,0,0,21.4037268196822,2359.38974159283
"PL31",2009,19.7459787162099,25122,86,9900,1602459,9.7,0.0090783163887857,0,0,0,0,100,0,0,0,20.6538103550885,2381.02684735396
"PL31",2010,19.7459835483108,25122,85.9,10800,1612094,9.8,0.0090783163887857,0,0,0,0,100,0,0,0,20.6538151871894,2346.08686000464
"PL31",2011,19.7459833235188,25122,85.7,11600,1487661,10.3,0.0090783163887857,0,0,0,0,100,0,0,0,20.6538149623974,2284.2542043368
"PL31",2012,19.799596053248,25122,85.4,12200,1531607,10.5,0.0090783163887857,0,0,0,0,100,0,0,0,20.7074276921266,2287.9855267429
"PL31",2013,19.7995946047525,25122,85.1,12600,1593913,10.3,0.0090783163887857,0,0,0,0,100,0,0,0,20.7074262436311,2282.63467692393
"PL32",2009,41.6162077856058,17846,117.7,10200,1941953,10.1,0.114394269751413,18,0,0,0,82,0,0,0,53.0556347607471,6116.3963741742
"PL32",2010,41.6155994960029,17846,116.7,10900,2059123,11.6,0.114394269751413,18,0,0,0,82,0,0,0,53.0550264711442,6026.57181411955
"PL32",2011,41.4912303832422,17846,116.8,11700,2108452,12.4,0.114394269751413,18,0,0,0,82,0,0,0,52.9306573583835,5853.98275472706
"PL32",2012,41.5419626134503,17846,116.8,12200,2284453,13.2,0.114394269751413,18,0,0,0,82,0,0,0,52.9813895885916,5853.96961745834
"PL32",2013,41.5440544118421,17846,116.8,12700,2297077,14.4,0.114394269751413,18,0,0,0,82,0,0,0,52.9834813869834,5840.51009020398
"PL33",2009,15.2225444913791,11711,108.6,11400,1129826,10.8,0.0321903766731353,0,0,0,0,100,0,0,0,18.4415821586926,2125.99522667317
"PL33",2010,15.2222600271255,11711,108.5,12100,1206889,12,0.0321903766731353,0,0,0,0,100,0,0,0,18.441297694439,2094.76485628633
"PL33",2011,15.2222600280201,11711,108.1,12700,1248622,12.9,0.0321903766731353,0,0,0,0,100,0,0,0,18.4412976953336,2039.55597891649
"PL33",2012,15.2223611428563,11711,107.7,13000,1347481,13.1,0.0321903766731353,0,0,0,0,100,0,0,0,18.4413988101698,2037.60960549461
"PL33",2013,15.2223610588653,11711,107.3,13100,1342186,13,0.0321903766731353,0,0,0,0,100,0,0,0,18.4413987261788,2032.84443600535
"PL34",2009,52.1415849568306,20187,59,10600,862916,7.1,0.0148743306455295,0,0,0,0,100,0,0,0,53.6290180213836,6182.49753971833
"PL34",2010,52.5199445542633,20187,58.2,11400,903286,10.2,0.0148743306455295,0,0,0,0,100,0,0,0,54.0073776188162,6134.75030285946
"PL34",2011,52.5199445707708,20187,58.1,12200,901695,9.3,0.0148743306455295,0,0,0,0,100,0,0,0,54.0073776353237,5973.06500776231
"PL34",2012,52.4625071772524,20187,58,12500,984939,9.2,0.0148743306455295,0,0,0,0,100,0,0,0,53.9499402418054,5960.98580070514
"PL34",2013,52.4625060579381,20187,57.8,13000,1018614,9.9,0.0148743306455295,0,0,0,0,100,0,0,0,53.9499391224911,5947.04529718218
"PL41",2009,22.2857323222757,29826,114.1,15500,2789527,7.5,0.00538149247104471,0,0,0,0,100,0,0,0,22.8238815693802,2631.19849767249
"PL41",2010,22.2854383788185,29826,114.6,16500,3060711,8.8,0.00538149247104471,0,0,0,0,100,0,0,0,22.823587625923,2592.55341165997
"PL41",2011,22.2854383583055,29826,114.9,17500,3012320,8.6,0.00538149247104471,0,0,0,0,100,0,0,0,22.82358760541,2524.22499381468
"PL41",2012,22.3864985806032,29826,115.1,18500,2954451,8.5,0.00538149247104471,0,0,0,0,100,0,0,0,22.9246478277077,2532.96851812339
"PL41",2013,21.8533094227764,29826,115.3,19300,2840949,8.8,0.00538149247104471,0,0,0,0,100,0,0,0,22.3914586698809,2468.27005082292
"PL42",2009,45.773137116731,22892,74,12500,9766489,10.4,0.011677089144118,0,0,0,0,100,0,0,0,46.9408460311428,5411.46707150448
"PL42",2010,45.7743665997799,22892,74.1,13400,9445058,12.4,0.011677089144118,0,0,0,0,100,0,0,0,46.9420755141917,5332.19579758317
"PL42",2011,45.6769576438196,22892,74.1,14000,9928007,11.8,0.011677089144118,0,0,0,0,100,0,0,0,46.8446665582314,5180.8891834855
"PL42",2012,45.8893944409125,22892,74.1,14600,10936992,10.9,0.011677089144118,0,0,0,0,100,0,0,0,47.0571033553243,5199.38898293793
"PL42",2013,45.8893652188991,22892,74,15100,11221437,10.1,0.011677089144118,0,0,0,0,100,0,0,0,47.0570741333109,5187.22645429258
"PL43",2009,32.2990759040431,13988,72.2,12300,1307148,9.6,0.0100371959272888,0,0,0,0,100,0,0,0,33.302795496772,3839.23589916263
"PL43",2010,32.3003157315581,13988,72.2,13300,1319987,10.6,0.0100371959272888,0,0,0,0,100,0,0,0,33.304035324287,3783.03761078985
"PL43",2011,32.1278764351431,13988,72.2,13900,1333716,9.4,0.0100371959272888,0,0,0,0,100,0,0,0,33.131596027872,3664.2619129125
"PL43",2012,32.2326419170075,13988,72.2,14500,1310365,9,0.0100371959272888,0,0,0,0,100,0,0,0,33.2363615097364,3672.32063907123
"PL43",2013,32.2321550402695,13988,72.2,15000,1195624,9.7,0.0100371959272888,0,0,0,0,100,0,0,0,33.2358746329984,3663.67886875909
"PL51",2009,29.788426368173,19947,144.2,15700,4762517,10.1,0.0341152446547749,0,0,0,0,100,0,0,0,33.1999508336505,3827.37968959213
"PL51",2010,29.8497942827778,19947,144.2,17600,4814319,11.3,0.0341152446547749,0,0,0,0,100,0,0,0,33.2613187482553,3778.18539356877
"PL51",2011,32.3521344752183,19947,144.3,19000,4998693,10.6,0.0341152446547749,0,0,0,0,100,0,0,0,35.7636589406958,3955.36071406099
"PL51",2012,32.4076437851032,19947,144.2,19700,5718092,11.1,0.0341152446547749,0,0,0,0,100,0,0,0,35.8191682505807,3957.69768006762
"PL51",2013,32.4076510045322,19947,144,20100,5921122,11.3,0.0341152446547749,0,0,0,0,100,0,0,0,35.8191754700097,3948.44299164482
"PL52",2009,4.39341981518099,9412,109.7,12100,570653,9.9,0.0110811504879301,0,0,0,0,100,0,0,0,5.501534863974,634.231746470386
"PL52",2010,4.39544609453134,9412,103.5,12900,552041,9.6,0.0110811504879301,0,0,0,0,100,0,0,0,5.50356114332435,625.154837717052
"PL52",2011,4.39269520351221,9412,103.2,13600,568663,9.3,0.0110811504879301,0,0,0,0,100,0,0,0,5.50081025230522,608.374238316923
"PL52",2012,4.4032424860041,9412,102.8,14000,613049,9.5,0.0110811504879301,0,0,0,0,100,0,0,0,5.51135753479711,608.95570709228
"PL52",2013,4.40324214162768,9412,102.3,14500,595441,9.4,0.0110811504879301,0,0,0,0,100,0,0,0,5.51135719042069,607.531563399273
"PL61",2009,13.4037375102228,17972,115.1,12000,2838606,10.4,0.00209235209235209,0,0,0,0,100,0,0,0,13.612972719458,1569.34013434189
"PL61",2010,13.4028914568673,17972,115.4,13000,2668695,10.6,0.00209235209235209,0,0,0,0,100,0,0,0,13.6121266661025,1546.21464454034
"PL61",2011,13.4028914253669,17972,115.4,13600,2818779,11,0.00209235209235209,0,0,0,0,100,0,0,0,13.6121266346021,1505.46315785554
"PL61",2012,13.4044280570595,17972,115.4,14100,3145503,11.9,0.00209235209235209,0,0,0,0,100,0,0,0,13.6136632662947,1504.18801322565
"PL61",2013,13.4044280854008,17972,115.2,14800,3167258,12.4,0.00209235209235209,0,0,0,0,100,0,0,0,13.613663294636,1500.67031753211
"PL62",2009,33.1760135116586,24173,59,10500,2372186,8.5,0.00815133181936461,0,0,0,0,100,0,0,0,33.9911466935951,3918.59087782594
"PL62",2010,33.1759394815764,24173,59.1,11400,2407502,9.7,0.00815133181936461,0,0,0,0,100,0,0,0,33.9910726635129,3861.07884720462
"PL62",2011,33.3146120430331,24173,59.1,12000,2470096,9.6,0.00815133181936461,0,0,0,0,100,0,0,0,34.1297452249696,3774.65442413508
"PL62",2012,33.3307328570319,24173,59,12500,2555145,11,0.00815133181936461,0,0,0,0,100,0,0,0,34.1458660389684,3772.81275380073
"PL62",2013,33.3307323333452,24173,58.9,12900,2691604,11.4,0.00815133181936461,0,0,0,0,100,0,0,0,34.1458655152817,3763.98958430363
"PL63",2009,27.8784359343831,18310,121.5,14100,5801913,6.4,0.0070847965166147,0,0,0,0,100,0,0,0,28.5869155860446,3295.57657028859
"PL63",2010,27.8781638439998,18310,122.4,15000,5653001,9.3,0.0070847965166147,0,0,0,0,100,0,0,0,28.5866434956613,3247.18450654126
"PL63",2011,27.9170287573411,18310,122.8,16000,5689466,8.5,0.0070847965166147,0,0,0,0,100,0,0,0,28.6255084090026,3165.90121745492
"PL63",2012,28.3250412498655,18310,123.2,17000,6400863,9.5,0.0070847965166147,0,0,0,0,100,0,0,0,29.033520901527,3207.9443473483
"PL63",2013,28.3250384623521,18310,123.5,17300,6546610,10,0.0070847965166147,0,0,0,0,100,0,0,0,29.0335181140136,3200.44193133513
"PT11",2009,26.0488036140381,21283.9,174.3,15800,5278202,10.9,0.202283421071242,0,22,0,0,0,78,0,0,46.2771457211623,5334.95391342411
"PT11",2010,25.9759628208324,21285.8,173.8,16600,5380160,12.6,0.202283421071242,0,22,0,0,0,78,0,0,46.2043049279566,5248.39172253085
"PT11",2011,26.0581133938365,21285.8,173.4,16500,5479709,13,0.202283421071242,0,22,0,0,0,78,0,0,46.2864555009607,5119.15260083482
"PT11",2012,31.1842230378715,21285.8,172.7,16300,5447501,16,0.202283421071242,0,22,0,0,0,78,0,0,51.4125651449957,5680.6285499769
"PT11",2013,31.1855687198204,21285.9,171.7,16900,6107442,17.1,0.202283421071242,0,22,0,0,0,78,0,0,51.4139108269446,5667.49215228785
"PT15",2009,44.3915683847887,4996,88.7,20000,14897142,10.4,0.342049651338233,0,0,0,0,0,100,0,0,78.596533518612,9060.81992617235
"PT15",2010,44.3995660339485,4996.8,89.8,20300,15060855,13.4,0.342049651338233,0,0,0,0,0,100,0,0,78.6045311677718,8928.76478452841
"PT15",2011,44.367247469939,4996.8,89.8,19900,15859200,15.4,0.342049651338233,0,0,0,0,0,100,0,0,78.5722126037623,8689.86709288094
"PT15",2012,44.3551328591352,4996.8,89.1,20200,16019714,17.6,0.342049651338233,0,0,0,0,0,100,0,0,78.5600979929585,8680.18808805189
"PT15",2013,44.3545906293723,4996.8,88.7,20900,16681486,16.9,0.342049651338233,0,0,0,0,0,100,0,0,78.5595557631956,8659.82880146505
"PT16",2009,16.2082916205176,28200.1,83,16700,5981664,6.8,0.261658113603553,0,0,0,0,0,100,0,0,42.3741029808729,4885.00064130504
"PT16",2010,16.206048035892,28199.4,82.8,17400,6110056,7.6,0.261658113603553,0,0,0,0,0,100,0,0,42.3718593962473,4813.06052477695
"PT16",2011,16.1945655197258,28199.4,82.4,17200,5988216,10,0.261658113603553,0,0,0,0,0,100,0,0,42.3603768800811,4684.93927934295
"PT16",2012,16.1833933516483,28199.4,81.8,17100,5623559,11.7,0.261658113603553,0,0,0,0,0,100,0,0,42.3492047120036,4679.2082962085
"PT16",2013,16.1834235481502,28199.4,81.2,17800,5464895,11.4,0.261658113603553,0,0,0,0,0,100,0,0,42.3492349085055,4668.26881361386
"PT17",2009,23.2400776014416,2940.1,952.4,28100,9483048,9.8,0.285569427726977,0,0,0,0,0,100,0,0,51.7970203741393,5971.29992013221
"PT17",2010,23.2021476158032,3001.9,937.9,29000,10233296,11.3,0.285569427726977,0,0,0,0,0,100,0,0,51.7590903885009,5879.36518002605
"PT17",2011,23.344765472439,3001.9,941,28500,10721696,14.1,0.285569427726977,0,0,0,0,0,100,0,0,51.9017082451367,5740.18385886876
"PT17",2012,23.2663074031882,3001.9,940.3,28000,11086065,17.6,0.285569427726977,0,0,0,0,0,100,0,0,51.8232501758859,5726.00557220763
"PT17",2013,23.2663075233789,3002,937,28800,11948402,18.5,0.285569427726977,0,0,0,0,0,100,0,0,51.8232502960766,5712.61473081987
"PT18",2009,27.7604796225187,31551.2,24.2,17600,2123015,10.5,0.358551793088989,0,0,0,0,0,100,0,0,63.6156589314176,7333.78438281729
"PT18",2010,27.7728660336099,31604.9,24.1,18700,2118147,11.4,0.358551793088989,0,0,0,0,0,100,0,0,63.6280453425088,7227.57126239945
"PT18",2011,27.7988629390783,31604.9,23.9,18600,2134211,12.4,0.358551793088989,0,0,0,0,0,100,0,0,63.6540422479772,7039.95915005025
"PT18",2012,27.8060896861347,31604.9,23.8,18600,2054006,16,0.358551793088989,0,0,0,0,0,100,0,0,63.6612689950336,7034.00075761728
"PT18",2013,27.8058385930447,31604.9,23.6,19200,2309958,16.9,0.358551793088989,0,0,0,0,0,100,0,0,63.6610179019436,7017.52334266774
"RO11",2009,21.0560750682767,34160.5,80.8,10800,2098589,5.6,0.587707119204933,27,0,0,0,57,0,16,0,79.82678698877,9202.64685743275
"RO11",2010,21.0561509756058,34160.5,80.7,11300,1884543,6.5,0.587707119204933,27,0,0,0,57,0,16,0,79.8268628960991,9067.61062876614
"RO11",2011,29.3860054303267,34160.5,80.6,11400,2083679,5.1,0.587707119204933,27,0,0,0,57,0,16,0,88.15671735082,9749.88652778011
"RO11",2012,29.3860297902251,34160.5,77.1,12200,2070843.18605604,4.6,0.587707119204933,27,0,0,0,57,0,16,0,88.1567417107184,9740.53137443175
"RO11",2013,29.3860297039355,34159,77,12500,2105502,4.1,0.587707119204933,27,0,0,0,57,0,16,0,88.1567416244288,9717.75212761828
"RO12",2009,39.6497553445737,34099.7,74.8,11500,2665298,10.7,0.681972129143744,46,0,0,0,54,0,0,0,107.846968258948,12432.8887704259
"RO12",2010,39.6501290811818,34099.7,74.7,12100,2719381,10.3,0.681972129143744,46,0,0,0,54,0,0,0,107.847341995556,12250.4839734955
"RO12",2011,47.8507698739088,34099.7,74.6,12400,3311637,10.8,0.681972129143744,46,0,0,0,54,0,0,0,116.047982788283,12834.5825249018
"RO12",2012,48.3191105043269,34099.7,69.9,13300,3676432.8468393,9.5,0.681972129143744,46,0,0,0,54,0,0,0,116.516323418701,12874.0114694519
"RO12",2013,48.3191104865035,34100,69.8,13600,4018630,9.5,0.681972129143744,46,0,0,0,54,0,0,0,116.516323400878,12843.9042637821
"RO21",2009,7.18520969065236,36849.8,102.9,7400,1509550,6,0.495154643176796,28,0,0,0,64,0,0,8,56.700674008332,6536.60630923929
"RO21",2010,7.18536636992661,36849.8,102.7,7700,1372623,5.5,0.495154643176796,28,0,0,0,64,0,0,8,56.7008306876062,6440.70224420572
"RO21",2011,15.0482930217559,36849.8,102.5,7800,1556366,4.7,0.495154643176796,28,0,0,0,64,0,0,8,64.5637573394355,7140.57109637569
"RO21",2012,15.0247840188744,36849.8,91,8700,1367730.95115839,4.2,0.495154643176796,28,0,0,0,64,0,0,8,64.540248336554,7131.12011216025
"RO21",2013,15.0247839357602,36850,90.7,9000,1604253,4.4,0.495154643176796,28,0,0,0,64,0,0,8,64.5402482534398,7114.44324308011
"RO22",2009,45.2651020685695,35761.7,90.5,9500,4423728,7.5,0.321466617118791,6,0,11,0,11,0,0,71,77.4117637804486,8924.2364819555
"RO22",2010,45.2767705996526,35761.7,89.9,10300,3734288,8.2,0.321466617118791,6,0,11,0,11,0,0,71,77.4234323115317,8794.60262214448
"RO22",2011,49.2926267139973,35761.7,89.6,10700,4050309,9.6,0.321466617118791,6,0,11,0,11,0,0,71,81.4392884258764,9006.95766490068
"RO22",2012,49.405318929977,35761.7,81.1,11800,4036307.80610149,9.4,0.321466617118791,6,0,11,0,11,0,0,71,81.5519806418561,9010.76435759954
"RO22",2013,49.405318965498,35762,80.7,12000,4185392,9.5,0.321466617118791,6,0,11,0,11,0,0,71,81.5519806773771,8989.69175965391
"RO31",2009,10.4900739666415,34453,97.9,10100,1674366,8,0.395417695724287,12,0,0,0,63,0,0,25,50.0318435390702,5767.8055836215
"RO31",2010,10.4906724283148,34453,97.5,10400,1564697,7.8,0.395417695724287,12,0,0,0,63,0,0,25,50.0324420007435,5683.23351826515
"RO31",2011,14.7331534798353,34453,97,10800,1678760,10,0.395417695724287,12,0,0,0,63,0,0,25,54.274923052264,6002.65478304642
"RO31",2012,14.7244051630761,34453,93.2,10600,1880785.57153014,9.5,0.395417695724287,12,0,0,0,63,0,0,25,54.2661747355048,5995.9268834605
"RO31",2013,14.7244049774361,34453,92.5,11000,1701721,9.5,0.395417695724287,12,0,0,0,63,0,0,25,54.2661745498648,5981.90476953294
"RO32",2009,4.73244317573512,1821.2,1283.4,28300,1835779,4,0.239855072463768,0,0,0,0,88,0,0,12,28.7179504221119,3310.68261886999
"RO32",2010,4.73210099438923,1821.2,1287.3,30700,1980397,4.7,0.239855072463768,0,0,0,0,88,0,0,12,28.717608240766,3262.06091871158
"RO32",2011,10.3724030317814,1821.2,1288.2,34300,2129626,5.6,0.239855072463768,0,0,0,0,88,0,0,12,34.3579102781582,3799.88884126227
"RO32",2012,10.3739338537019,1821.2,1297,33400,2560097.68142368,6.5,0.239855072463768,0,0,0,0,88,0,0,12,34.3594411000787,3796.41088756987
"RO32",2013,10.3739337633117,1821,1297.7,34900,2373012,8,0.239855072463768,0,0,0,0,88,0,0,12,34.3594410096885,3787.53257916636
"RO41",2009,27.4435252602213,29211.7,79.1,9000,1441604,6.8,0.555043511482905,12,0,0,0,88,0,0,0,82.9478764085118,9562.45444613595
"RO41",2010,27.4433095574989,29211.7,78.6,9600,1290263,7.3,0.555043511482905,12,0,0,0,88,0,0,0,82.9476607057894,9422.10507290095
"RO41",2011,30.0689497681962,29211.7,78.2,10100,1695477.22353924,6.6,0.555043511482905,12,0,0,0,88,0,0,0,85.5733009164867,9464.16789117847
"RO41",2012,30.0580683276477,29211.7,72,10700,1680260.92168276,6.1,0.555043511482905,12,0,0,0,88,0,0,0,85.5624194759382,9453.88197436448
"RO41",2013,30.0580681725049,29212,71.7,10900,1560553,7,0.555043511482905,12,0,0,0,88,0,0,0,85.5624193207954,9431.77307914952
"RO42",2009,26.2556318178792,32033.2,60.9,13200,1676496,6,0.669827309002567,13,0,0,0,56,0,31,0,93.2383627181359,10748.7694046979
"RO42",2010,26.2552149914878,32033.2,60.7,14200,1504943,6,0.669827309002567,13,0,0,0,56,0,31,0,93.2379458917445,10590.988528169
"RO42",2011,36.1414257365556,32033.2,60.5,14700,1682795,5.7,0.669827309002567,13,0,0,0,56,0,31,0,103.124156636812,11405.2434765777
"RO42",2012,36.1416404156911,32033.2,57.8,15200,1878473.02350346,5.1,0.669827309002567,13,0,0,0,56,0,31,0,103.124371315948,11394.3205565345
"RO42",2013,36.1416403307445,32034,57.6,15700,1752705,5.2,0.669827309002567,13,0,0,0,56,0,31,0,103.124371231001,11367.6737532874
"SE11",2009,2.57197041639314,6789.2,306.8,43000,9371623,6.8,0.150429539941125,0,0,0,97,0,0,0,0,17.6149244105056,2030.69589651729
"SE11",2010,2.57009630335225,6789.2,312.4,44200,10010623,7.2,0.150429539941125,0,0,0,97,0,0,0,0,17.6130502974648,2000.6834327206
"SE11",2011,2.57009630050858,6789.2,318,46200,10405413,6.6,0.150429539941125,0,0,0,97,0,0,0,0,17.6130502946211,1947.95413147314
"SE11",2012,2.5684880545869,6779.2,323.2,46800,10675264,6.8,0.150429539941125,0,0,0,97,0,0,0,0,17.6114420486994,1945.90680752764
"SE11",2013,2.59971428641647,6779.2,328.7,47700,10950741,6.9,0.150429539941125,0,0,0,97,0,0,0,0,17.642668280529,1944.79825434547
"SE12",2009,4.68814993189535,41413.9,40.2,25700,4944234,9.3,0.143939281342316,0,0,0,100,0,0,0,0,19.082078066127,2199.83331877348
"SE12",2010,4.69114101982078,41413.9,40.5,27600,5065059,9.7,0.143939281342316,0,0,0,100,0,0,0,0,19.0850691540524,2167.89147955455
"SE12",2011,4.69114102320012,41413.9,40.8,28700,5242725,8.4,0.143939281342316,0,0,0,100,0,0,0,0,19.0850691574317,2110.75530318694
"SE12",2012,4.68237120079053,41203.4,41.2,29200,5059397,8.6,0.143939281342316,0,0,0,100,0,0,0,0,19.0762993350221,2107.76043414321
"SE12",2013,4.68336113048201,41203.4,41.6,29100,5297680,8.8,0.143939281342316,0,0,0,100,0,0,0,0,19.0772892647136,2102.94034154715
"SE21",2009,4.88361877692192,35560.3,24.3,24800,5260102,8.1,0.126217109796739,0,0,0,98,0,0,0,0,17.5053297565958,2018.06152984115
"SE21",2010,4.9074233739638,35560.3,24.3,26800,5199264,7.9,0.126217109796739,0,0,0,98,0,0,0,0,17.5291343536377,1991.15133943065
"SE21",2011,4.90742338101599,35560.3,24.4,28100,5063848,7.1,0.126217109796739,0,0,0,98,0,0,0,0,17.5291343606899,1938.67326373795
"SE21",2012,4.91729617656225,35382,24.6,28300,5125965,7.4,0.126217109796739,0,0,0,98,0,0,0,0,17.5390071562361,1937.90339985909
"SE21",2013,4.91729616601662,35382,24.7,28700,5166751,7.1,0.126217109796739,0,0,0,98,0,0,0,0,17.5390071456905,1933.37141171194
"SE22",2009,4.21322668318191,14423.9,98.4,25600,5134884,8.7,0.0718014044560114,0,0,0,18,81,0,0,0,11.393367128783,1313.45802779239
"SE22",2010,4.18382408854472,14423.9,99.4,27300,5139273,8.8,0.0718014044560114,0,0,0,18,81,0,0,0,11.3639645341459,1290.84373175058
"SE22",2011,4.18382409175141,14423.9,100.2,27800,5268621,9.2,0.0718014044560114,0,0,0,18,81,0,0,0,11.3639645373525,1256.82271384931
"SE22",2012,4.18790877114405,14341.4,101.5,28100,5232388,9.4,0.0718014044560114,0,0,0,18,81,0,0,0,11.3680492167452,1256.06774834247
"SE22",2013,4.18790872103025,14341.4,102.2,28400,5410802,9.9,0.0718014044560114,0,0,0,18,81,0,0,0,11.3680491666314,1253.13029883229
"SE23",2009,4.99621329766231,31108.3,63.2,28500,10284814,8.6,0.109282183863931,0,0,0,89,10,0,0,0,15.9244316840554,1835.81134506004
"SE23",2010,4.97031969774739,31108.3,63.7,30500,10148335,8.7,0.109282183863931,0,0,0,89,10,0,0,0,15.8985380841405,1805.93033076138
"SE23",2011,4.97031969692877,31108.3,64.1,31500,10305701,7.4,0.109282183863931,0,0,0,89,10,0,0,0,15.8985380833219,1758.33387322171
"SE23",2012,5.08368973596137,30934,65,31600,10332838,7.7,0.109282183863931,0,0,0,89,10,0,0,0,16.0119081223545,1769.17261690662
"SE23",2013,5.08368965248942,30934,65.5,31900,10724246,8,0.109282183863931,0,0,0,89,10,0,0,0,16.0119080388825,1765.03521506019
"SE31",2009,5.06467640417798,69549,12.9,24200,6302375,9.4,0.227927830830863,2,0,0,98,0,0,0,0,27.8574594872643,3211.48290789404
"SE31",2010,5.08501939252534,69549,12.9,26300,6437564,9,0.227927830830863,2,0,0,98,0,0,0,0,27.8778024756116,3166.66656891576
"SE31",2011,5.08465499332612,69549,12.9,26800,6093379,8.8,0.227927830830863,2,0,0,98,0,0,0,0,27.8774380764124,3083.166729639
"SE31",2012,5.09710578388823,69148.5,13,27300,5962301,8.6,0.227927830830863,2,0,0,98,0,0,0,0,27.8898888669745,3081.58323761132
"SE31",2013,5.0971057657805,69148.5,13,27400,5905040,8.8,0.227927830830863,2,0,0,98,0,0,0,0,27.8898888488668,3074.37663536568
"SE32",2009,8.68214640092543,77207,5.2,26800,2662047,8.9,0.416445807951985,30,0,0,70,0,0,0,0,50.3267271961239,5801.80056528443
"SE32",2010,8.67139196145699,77207,5.2,29500,2484450,10.3,0.416445807951985,30,0,0,70,0,0,0,0,50.3159727566555,5715.44005128695
"SE32",2011,8.67139196161751,77207,5.2,29400,2469280,8.8,0.416445807951985,30,0,0,70,0,0,0,0,50.315972756816,5564.80594622854
"SE32",2012,8.67895395177325,76709.9,5.2,29600,2570689,8.4,0.416445807951985,30,0,0,70,0,0,0,0,50.3235347469718,5560.30043265071
"SE32",2013,8.69398056264401,76709.9,5.2,29700,2583956,7.2,0.416445807951985,30,0,0,70,0,0,0,0,50.3385613578425,5548.95351986176
"SE33",2009,24.7210341407715,165295.6,3.3,26100,3430897,8.9,0.461644738081833,37,0,0,63,0,0,0,0,70.8855079489548,8171.87214431846
"SE33",2010,24.7544080086134,165295.6,3.3,31400,3415730,9.5,0.461644738081833,37,0,0,63,0,0,0,0,70.9188818167967,8055.74443504306
